date,ratio,percentile_90d
2023-06-17,15.63299233,88.89
2023-06-18,15.79935275,92.22
2023-06-19,15.09937888,54.44
2023-06-20,14.88581731,37.78
2023-06-21,14.43993035,21.11
2023-06-22,14.48856799,25.56
2023-06-23,14.26152948,18.89
2023-06-24,14.20673077,17.78
2023-06-25,14.08018868,17.78
2023-06-26,14.51137062,30.0
2023-06-27,14.28141912,22.22
2023-06-28,14.4395742,25.56
2023-06-29,12.95719844,1.11
2023-06-30,12.74125133,1.11
2023-07-01,13.25668449,3.33
2023-07-02,12.67352185,1.11
2023-07-03,12.79854621,3.33
2023-07-04,12.67642446,2.22
2023-07-05,12.57368421,1.11
2023-07-06,11.8408975,1.11
2023-07-07,10.95813953,1.11
2023-07-08,10.8344796,1.11
2023-07-09,10.98030019,3.33
2023-07-10,11.55868545,4.44
2023-07-11,11.26415949,4.44
2023-07-12,11.11668186,4.44
2023-07-13,9.846213,1.11
2023-07-14,9.30258718,1.11
2023-07-15,9.14420976,1.11
2023-07-16,8.83661561,1.11
2023-07-17,9.10820896,2.22
2023-07-18,9.40485513,5.56
2023-07-19,9.15241353,4.44
2023-07-20,9.56658786,7.78
2023-07-21,9.55686275,7.78
2023-07-22,9.83278956,10.0
2023-07-23,9.79402262,10.0
2023-07-24,10.22250749,13.33
2023-07-25,10.21486893,13.33
2023-07-26,9.49543107,7.78
2023-07-27,9.58565737,11.11
2023-07-28,9.74617244,12.22
2023-07-29,9.63051251,12.22
2023-07-30,10.0,17.78
2023-07-31,10.15592078,18.89
2023-08-01,10.2993763,22.22
2023-08-02,10.39740821,23.33
2023-08-03,10.64459161,24.44
2023-08-04,10.60087719,24.44
2023-08-05,10.73730684,26.67
2023-08-06,10.48275862,24.44
2023-08-07,10.47145329,24.44
2023-08-08,10.12386457,18.89
2023-08-09,10.0,18.89
2023-08-10,9.80909829,15.56
2023-08-11,9.735987,13.33
2023-08-12,9.64672822,13.33
2023-08-13,9.91333058,21.11
2023-08-14,9.54725973,8.89
2023-08-15,9.90376569,22.22
2023-08-16,10.1665206,28.89
2023-08-17,10.06925208,26.67
2023-08-18,10.12652296,28.89
2023-08-19,9.89954338,22.22
2023-08-20,9.94487827,25.56
2023-08-21,9.9245283,25.56
2023-08-22,10.24283633,37.78
2023-08-23,9.96320147,27.78
2023-08-24,10.3988604,42.22
2023-08-25,10.69539667,47.78
2023-08-26,10.67028093,47.78
2023-08-27,10.50505051,45.56
2023-08-28,10.64202335,47.78
2023-08-29,10.4130335,43.33
2023-08-30,10.74927954,54.44
2023-08-31,10.97771023,57.78
2023-09-01,11.05535437,60.0
2023-09-02,10.99487179,60.0
2023-09-03,10.9555442,56.67
2023-09-04,11.02459016,62.22
2023-09-05,10.5923001,47.78
2023-09-06,10.95723014,58.89
2023-09-07,10.89859438,57.78
2023-09-08,10.94849567,58.89
2023-09-09,11.01337449,66.67
2023-09-10,11.64473684,73.33
2023-09-11,11.63092551,73.33
2023-09-12,11.7578125,75.56
2023-09-13,11.54891304,72.22
2023-09-14,11.25729443,71.11
